2025-08-27 15:45:17,501 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:12:30,515 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:12:30,596 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:12:30,596 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:12:30,652 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//p[contains(@class,'oxd-userdropdown-name')]")
2025-08-27 16:12:32,541 | INFO | pages.base_page | Clicking element: ('xpath', "//p[contains(@class,'oxd-userdropdown-name')]")
2025-08-27 16:12:32,599 | INFO | pages.base_page | Clicking element: ('xpath', "//a[text()='Logout']")
2025-08-27 16:12:41,856 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:12:45,196 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'manager@guvi.in'
2025-08-27 16:12:45,197 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:12:45,855 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:12:45,855 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'password@123'
2025-08-27 16:12:45,855 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:12:45,936 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:12:45,936 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:12:46,007 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//p[contains(@class,'oxd-alert-content-text')] | //p[@class='oxd-text oxd-text--p oxd-alert-content-text']")
2025-08-27 16:12:47,430 | INFO | pages.base_page | Retrieving text from element: ('xpath', "//p[contains(@class,'oxd-alert-content-text')] | //p[@class='oxd-text oxd-text--p oxd-alert-content-text']")
2025-08-27 16:12:55,142 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:12:58,025 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'suman@guvi.in'
2025-08-27 16:12:58,025 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:12:58,681 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:12:58,681 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'password@123'
2025-08-27 16:12:58,681 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:12:58,764 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:12:58,764 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:12:58,833 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//p[contains(@class,'oxd-alert-content-text')] | //p[@class='oxd-text oxd-text--p oxd-alert-content-text']")
2025-08-27 16:13:00,241 | INFO | pages.base_page | Retrieving text from element: ('xpath', "//p[contains(@class,'oxd-alert-content-text')] | //p[@class='oxd-text oxd-text--p oxd-alert-content-text']")
2025-08-27 16:13:08,023 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:13:18,947 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:13:21,791 | INFO | pages.base_page | Checking visibility of element: ('name', 'username')
2025-08-27 16:13:22,356 | INFO | pages.base_page | Checking visibility of element: ('name', 'password')
2025-08-27 16:13:30,076 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:13:33,218 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'Admin'
2025-08-27 16:13:33,218 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:13:33,865 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:13:33,865 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'admin123'
2025-08-27 16:13:33,865 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:13:33,946 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:13:33,946 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:13:34,019 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='Admin']")
2025-08-27 16:13:35,852 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Admin']")
2025-08-27 16:13:36,952 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='PIM']")
2025-08-27 16:13:37,592 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='PIM']")
2025-08-27 16:13:38,464 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='Leave']")
2025-08-27 16:13:39,178 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Leave']")
2025-08-27 16:13:40,171 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='Time']")
2025-08-27 16:13:40,813 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Time']")
2025-08-27 16:13:41,695 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='Recruitment']")
2025-08-27 16:13:42,321 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Recruitment']")
2025-08-27 16:13:43,234 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='My Info']")
2025-08-27 16:13:43,879 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='My Info']")
2025-08-27 16:13:44,845 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='Performance']")
2025-08-27 16:13:45,517 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Performance']")
2025-08-27 16:13:46,482 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//span[text()='Dashboard']")
2025-08-27 16:13:47,124 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Dashboard']")
2025-08-27 16:13:56,121 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:13:59,291 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'Admin'
2025-08-27 16:13:59,291 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:13:59,944 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:13:59,944 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'admin123'
2025-08-27 16:13:59,944 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:14:00,031 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:14:00,031 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:14:00,104 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Admin']")
2025-08-27 16:14:02,928 | INFO | pages.admin_page | Adding new user: sivakumar14256 for employee: Ravi M B
2025-08-27 16:14:02,928 | INFO | pages.base_page | Clicking element: ('xpath', "//button[.//i[contains(@class,'plus')]] | //button[normalize-space()='Add']")
2025-08-27 16:14:04,112 | INFO | pages.base_page | Clicking element: ('xpath', "//label[text()='User Role']/../following-sibling::div//div[contains(@class,'oxd-select-text')]")
2025-08-27 16:14:04,816 | INFO | pages.base_page | Clicking element: ('xpath', "//div[@role='listbox']//span[text()='ESS']")
2025-08-27 16:14:04,872 | INFO | pages.base_page | Clicking element: ('xpath', "//label[text()='Status']/../following-sibling::div//div[contains(@class,'oxd-select-text')]")
2025-08-27 16:14:04,923 | INFO | pages.base_page | Clicking element: ('xpath', "//div[@role='listbox']//span[text()='Enabled']")
2025-08-27 16:14:04,977 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Employee Name']/../following-sibling::div//input"): 'Ravi M B'
2025-08-27 16:14:04,977 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Employee Name']/../following-sibling::div//input") (timeout=10)
2025-08-27 16:14:05,055 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Employee Name']/../following-sibling::div//input")
2025-08-27 16:14:05,055 | INFO | pages.base_page | Clicking element: ('xpath', "//div[@role='listbox']//span")
2025-08-27 16:14:06,634 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Username']/../following-sibling::div//input"): 'sivakumar14256'
2025-08-27 16:14:06,634 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Username']/../following-sibling::div//input") (timeout=10)
2025-08-27 16:14:06,720 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Username']/../following-sibling::div//input")
2025-08-27 16:14:06,720 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Password']/../following-sibling::div//input"): 'Pass@123'
2025-08-27 16:14:06,720 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Password']/../following-sibling::div//input") (timeout=10)
2025-08-27 16:14:06,800 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Password']/../following-sibling::div//input")
2025-08-27 16:14:06,800 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Confirm Password']/../following-sibling::div//input"): 'Pass@123'
2025-08-27 16:14:06,800 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Confirm Password']/../following-sibling::div//input") (timeout=10)
2025-08-27 16:14:06,878 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Confirm Password']/../following-sibling::div//input")
2025-08-27 16:14:06,878 | INFO | pages.base_page | Clicking element: ('xpath', "//button[normalize-space()='Save']")
2025-08-27 16:14:06,933 | INFO | pages.admin_page | Clicked 'Save' button
2025-08-27 16:14:06,933 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//div[contains(@class,'oxd-toast--success')]")
2025-08-27 16:14:08,986 | INFO | pages.admin_page | User 'sivakumar14256' added successfully.
2025-08-27 16:14:08,986 | INFO | pages.base_page | Clicking element: ('xpath', "//p[contains(@class,'oxd-userdropdown-name')]")
2025-08-27 16:14:09,043 | INFO | pages.base_page | Clicking element: ('xpath', "//a[text()='Logout']")
2025-08-27 16:14:10,520 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'sivakumar14256'
2025-08-27 16:14:10,521 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:14:11,145 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:14:11,145 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'Pass@123'
2025-08-27 16:14:11,145 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:14:11,222 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:14:11,222 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:14:11,272 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//p[contains(@class,'oxd-userdropdown-name')]")
2025-08-27 16:14:21,481 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:14:24,799 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'Admin'
2025-08-27 16:14:24,799 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:14:25,453 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:14:25,453 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'admin123'
2025-08-27 16:14:25,453 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:14:25,531 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:14:25,531 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:14:25,601 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Admin']")
2025-08-27 16:14:28,404 | INFO | pages.admin_page | Searching for user: sivakumar14256
2025-08-27 16:14:28,404 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Username']/../following-sibling::div//input"): 'sivakumar14256'
2025-08-27 16:14:28,405 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Username']/../following-sibling::div//input") (timeout=10)
2025-08-27 16:14:29,082 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Username']/../following-sibling::div//input")
2025-08-27 16:14:29,082 | INFO | pages.base_page | Clicking element: ('xpath', "//button[normalize-space()='Search']")
2025-08-27 16:14:29,141 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//div[@role='table']//div[@role='row']")
2025-08-27 16:14:29,672 | INFO | pages.admin_page | User 'sivakumar14256' found in search results.
2025-08-27 16:14:37,372 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:14:40,937 | INFO | pages.base_page | Clicking element: ('xpath', "//p[@class='oxd-text oxd-text--p orangehrm-login-forgot-header']")
2025-08-27 16:14:42,236 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//input[@name='username' or @placeholder='Username']")
2025-08-27 16:14:42,789 | INFO | pages.base_page | Typing text into element ('xpath', "//input[@name='username' or @placeholder='Username']"): 'Admin'
2025-08-27 16:14:42,789 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//input[@name='username' or @placeholder='Username']") (timeout=10)
2025-08-27 16:14:42,881 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//input[@name='username' or @placeholder='Username']")
2025-08-27 16:14:42,882 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit' and normalize-space()='Reset Password'] | //button[@type='submit']")
2025-08-27 16:14:42,939 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//h6[contains(text(),'Reset Password link sent successfully')] | //p[contains(text(),'instructions')] | //h6[@class='oxd-text oxd-text--h6 orangehrm-forgot-password-title']")
2025-08-27 16:14:52,038 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:14:55,275 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'Admin'
2025-08-27 16:14:55,275 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:14:55,921 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:14:55,921 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'admin123'
2025-08-27 16:14:55,921 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:14:56,007 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:14:56,007 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:14:56,074 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='My Info']")
2025-08-27 16:14:59,048 | INFO | pages.base_page | Clicking element: ('xpath', "//a[normalize-space()='Personal Details']")
2025-08-27 16:15:00,654 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//h6[contains(@class,'orangehrm-main-title')]")
2025-08-27 16:15:01,337 | INFO | pages.base_page | Clicking element: ('xpath', "//a[normalize-space()='Contact Details']")
2025-08-27 16:15:02,040 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//h6[contains(@class,'orangehrm-main-title')]")
2025-08-27 16:15:02,713 | INFO | pages.base_page | Clicking element: ('xpath', "//a[normalize-space()='Emergency Contacts']")
2025-08-27 16:15:03,290 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//h6[contains(@class,'orangehrm-main-title')]")
2025-08-27 16:15:03,927 | INFO | pages.base_page | Clicking element: ('xpath', "//a[normalize-space()='Dependents']")
2025-08-27 16:15:04,511 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//h6[contains(@class,'orangehrm-main-title')]")
2025-08-27 16:15:05,138 | INFO | pages.base_page | Clicking element: ('xpath', "//a[normalize-space()='Immigration']")
2025-08-27 16:15:05,751 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//h6[contains(@class,'orangehrm-main-title')]")
2025-08-27 16:15:14,572 | INFO | pages.base_page | Opening URL: https://opensource-demo.orangehrmlive.com/
2025-08-27 16:15:17,838 | INFO | pages.base_page | Typing text into element ('name', 'username'): 'Admin'
2025-08-27 16:15:17,838 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'username') (timeout=10)
2025-08-27 16:15:18,492 | INFO | pages.base_page | Successfully typed text into element ('name', 'username')
2025-08-27 16:15:18,492 | INFO | pages.base_page | Typing text into element ('name', 'password'): 'admin123'
2025-08-27 16:15:18,492 | INFO | pages.base_page | Waiting for element to be clickable: ('name', 'password') (timeout=10)
2025-08-27 16:15:18,579 | INFO | pages.base_page | Successfully typed text into element ('name', 'password')
2025-08-27 16:15:18,579 | INFO | pages.base_page | Clicking element: ('xpath', "//button[@type='submit']")
2025-08-27 16:15:18,635 | INFO | pages.base_page | Clicking element: ('xpath', "//span[text()='Leave']")
2025-08-27 16:15:21,504 | INFO | pages.base_page | Clicking element: ('xpath', "//a[normalize-space()='Assign Leave']")
2025-08-27 16:15:22,872 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Employee Name']/../following-sibling::div//input"): 'Ranga  Akunuri'
2025-08-27 16:15:22,872 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Employee Name']/../following-sibling::div//input") (timeout=10)
2025-08-27 16:15:23,599 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Employee Name']/../following-sibling::div//input")
2025-08-27 16:15:23,599 | INFO | pages.base_page | Clicking element: ('xpath', "//div[@role='listbox']//span")
2025-08-27 16:15:25,195 | INFO | pages.base_page | Clicking element: ('xpath', "//label[text()='Leave Type']/../following-sibling::div//div[contains(@class,'oxd-select-text')]")
2025-08-27 16:15:25,257 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//div[@role='listbox' and not(contains(@style,'display: none'))]//div[@role='option'][normalize-space()='CAN - Personal']") (timeout=10)
2025-08-27 16:15:25,276 | INFO | pages.base_page | Clicking element: ('xpath', "//div[@role='listbox' and not(contains(@style,'display: none'))]//div[@role='option'][normalize-space()='CAN - Personal']")
2025-08-27 16:15:25,329 | INFO | pages.base_page | Typing text into element ('xpath', "//input[@placeholder='yyyy-dd-mm'][1]"): '2025-08-27'
2025-08-27 16:15:25,329 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//input[@placeholder='yyyy-dd-mm'][1]") (timeout=10)
2025-08-27 16:15:25,406 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//input[@placeholder='yyyy-dd-mm'][1]")
2025-08-27 16:15:25,407 | INFO | pages.base_page | Typing text into element ('xpath', "//label[text()='Comments']/../following-sibling::div//textarea"): 'Automated leave'
2025-08-27 16:15:25,407 | INFO | pages.base_page | Waiting for element to be clickable: ('xpath', "//label[text()='Comments']/../following-sibling::div//textarea") (timeout=10)
2025-08-27 16:15:25,534 | INFO | pages.base_page | Successfully typed text into element ('xpath', "//label[text()='Comments']/../following-sibling::div//textarea")
2025-08-27 16:15:25,534 | INFO | pages.base_page | Clicking element: ('xpath', "//button[normalize-space()='Assign']")
2025-08-27 16:15:25,613 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//button[normalize-space()='Ok']")
2025-08-27 16:15:26,656 | INFO | pages.base_page | Clicking element: ('xpath', "//button[normalize-space()='Ok']")
2025-08-27 16:15:26,715 | INFO | pages.base_page | Checking visibility of element: ('xpath', "//div[contains(@class,'oxd-toast--success')]")
